size_1, gflops, gflops_mpi, speedup
4, 202.1, 8.07505, 0.0399557
4, 189.642, 8.0014, 0.0421922
4, 206.371, 8.38542, 0.0406327
4, 201.196, 8.07928, 0.0401563
4, 204.861, 8.16846, 0.0398732
4, 208.614, 8.33562, 0.0399571
4, 199.717, 8.06485, 0.0403814
4, 203.584, 7.92913, 0.0389477
4, 201.078, 8.1476, 0.0405196
4, 202.085, 8.06809, 0.0399242
4, 198.618, 8.08709, 0.0407167
4, 207.134, 8.21089, 0.0396405
4, 204.556, 8.12235, 0.0397073
4, 204.617, 8.32621, 0.0406918
4, 201.64, 8.6346, 0.042822
4, 201.595, 8.36372, 0.0414877
4, 204.312, 7.97988, 0.0390574
4, 206.262, 8.04725, 0.0390146
4, 205.045, 8.45945, 0.0412566
4, 196.12, 8.32887, 0.0424682
4, 201.699, 8.05318, 0.0399267
4, 191.575, 8.04067, 0.0419715
4, 202.16, 8.39014, 0.0415026
4, 205.69, 8.04937, 0.0391335
4, 205.906, 7.91143, 0.0384225
4, 199.325, 7.74573, 0.0388598
4, 206.092, 8.64968, 0.04197
4, 200.783, 8.24709, 0.0410746
4, 205.891, 8.06688, 0.0391804
4, 187.94, 7.9316, 0.0422028
4, 200.081, 7.92718, 0.0396198
4, 167.559, 8.08895, 0.0482753
4, 202.398, 8.14313, 0.0402332
4, 202.085, 7.97107, 0.0394441
4, 205.29, 8.39725, 0.0409043
4, 207.306, 7.93741, 0.0382883
