size_1, gflops, gflops_mpi, speedup
48, 4324.28, 5012.76, 1.15921
48, 4327.81, 4838.25, 1.11794
48, 4325.73, 4862.94, 1.12419
50, 4514.8, 5155.33, 1.14187
50, 4509.09, 5075.07, 1.12552
50, 4515.99, 5064.05, 1.12136
52, 4540.5, 5134.72, 1.13087
52, 4581.16, 4847.63, 1.05817
52, 4160.24, 4836.9, 1.16265
54, 4141.25, 5210.26, 1.25814
54, 4182.01, 5113.96, 1.22285
